trunk_angle,head_forward,shoulder_tilt,trunk_variance,label
84.45127794900176,0.44759593260404124,0.7793948501348495,0.0,proper
88.78831586508461,1.4092477373911367,0.6522434055805206,4.702474471385051,proper
84.28615805190854,0.44362212794535333,0.7815770879387856,4.345176382299845,proper
86.79687217548896,1.3856606660276864,0.6629798710346222,3.429870818450322,proper
74.00162522003414,0.41764513448071444,0.13241857290267944,0.0,needs_correction
85.74663025504303,5.50295781105352,0.8787298798561096,34.48628581809603,needs_correction
83.69165131791605,0.5058748001611912,0.04033547639846802,26.229409720228016,needs_correction
76.88542072049032,3.025206294826455,0.837047353386879,23.07667333319286,needs_correction
65.73944805763249,0.4430850574558435,0.08424317836761475,51.371679710963555,proper
83.71646461464908,5.462062685519081,0.9096282124519348,48.6841269566543,proper
22.539150627963515,0.7615251962033716,0.0021099448204040527,422.4137796046661,needs_correction
81.42135174097874,1.683332538795632,0.5803625732660294,383.0635587662555,needs_correction
72.92262114196204,0.5359853333367874,0.01807272434234619,340.64432799142406,proper
81.9301880076935,1.6647278183375558,0.8896628618240356,315.7219167706035,proper
69.15714896896662,0.4296474903778763,0.021668970584869385,288.15274013934544,needs_correction
56.166658432659055,0.8807955257177632,0.7327077239751816,284.57602915436246,needs_correction
55.69228572159875,0.2927593952368254,0.3760955333709717,279.67344382558906,proper
73.00226076341062,2.8762225242861112,0.8093084692955017,260.30659558726313,proper
73.95177130667308,0.4717365946064887,0.21158039569854736,243.83489989169067,proper
75.36571669535017,3.2399502272963865,0.8487296625971794,230.0182199797645,proper
73.86624709076878,0.46901540645743944,0.24194592237472534,217.02687160460133,proper
73.98301023503556,2.8425688192619574,0.8457071334123611,205.45913305303552,proper
73.92256771662473,0.4696889670186981,0.230496346950531,195.04305372224604,proper
73.93007433413507,2.8764592034973315,0.8524505794048309,185.63272455031336,proper
60.67664709846956,0.4219242810867717,0.4008491635322571,181.9901834831447,proper
70.69436846240295,2.467787694135036,0.871579110622406,173.71926920414055,proper
60.78317882045551,0.4273151257703689,0.42045730352401733,170.39236418705383,proper
71.49783332248533,2.5070601521173113,0.8558477759361267,163.33859848912428,proper
60.073906613908534,0.41929699200717574,0.4480193257331848,160.95542258418675,proper
76.28536270494537,3.328006240974089,0.8800809383392334,156.20069404884754,proper
78.55739166235047,0.42158057370854485,0.5804452896118164,152.85084867531842,proper
66.8408924999094,1.7914882579006464,0.8166714161634445,147.87854972856147,proper
88.59824878517593,0.5815652091836692,0.5472309216856956,153.7258038285985,proper
83.70633071166164,2.482066947271969,0.730207234621048,153.72963499820702,proper
86.42570483504366,0.5767214414348587,0.8501202464103699,160.7658456567241,proper
68.3573335811145,1.8686466788595697,0.8283309191465378,154.48701221493144,proper
87.54133926903954,0.5801149899312513,0.8003364950418472,158.13299844711028,proper
83.23054930023481,2.472364484643631,0.676350861787796,161.71920958608857,proper
76.4762776898787,0.47971562920340854,0.3479269742965698,161.1773914234439,proper
86.84120484319887,2.487726913125577,0.7096260786056519,163.9236199871381,proper
55.68176769480979,0.3424767434839526,0.6182812452316284,89.70660954752559,proper
65.92819349136622,1.467793312582064,0.8095594197511673,89.00392535788018,proper
61.85129119804329,0.10214049825628783,0.24553322792053223,92.81597448096251,proper
85.19238600106657,2.7194630515251452,0.6923313289880753,95.23864045099859,proper
63.60569410343169,0.7104263817519091,0.14702266454696655,97.45995736458673,proper
63.6040782294599,1.3657822185590898,0.3828347772359848,91.24749457493617,proper
75.57672304736863,0.5584882896117048,0.08349597454071045,81.65563961331418,proper
48.364085678506086,2.0381875841024826,0.08735599368810654,101.54324975247965,proper
72.03614132793962,7.296992677739273,0.029432237148284912,101.46080815801419,proper
57.90643689224182,2.387241075013033,0.1265408843755722,107.73383440426213,proper
69.67430360348412,0.7567069020722776,0.1169370710849762,107.70431413350084,proper
64.14000940207923,1.4029149290647156,0.38267549872398376,109.25899487125858,proper
79.58281356777029,0.2791710377413271,0.8081646636128426,111.2935422358019,proper
72.57455088057982,1.894585833808868,0.812404453754425,111.12911250807393,proper
76.98369129415664,0.4232366491013603,0.24359822273254395,108.028835691576,proper
81.33441983050747,2.1361470544520946,0.9194434285163879,110.78341989204111,proper
85.72137717572328,0.3969717934483214,0.6642153933644295,111.66163793700521,proper
76.60737673666533,2.2281869716015583,0.9007681310176849,111.94360570521238,proper
72.9307416382839,0.8488747454801684,0.2606769800186157,105.92493334299054,proper
81.09383352578647,2.210760164766937,0.8448189496994019,107.48637194155322,proper
76.52768244791314,0.4187993091596202,0.2070055603981018,106.98875139106843,proper
78.8339128273933,2.435477675830021,0.9186109006404877,106.03437589551662,proper
65.2632426201855,0.6691194281206364,0.14271169900894165,101.22936757007099,proper
60.4868290863379,2.6306053052397207,0.12425576150417328,102.73019079313777,proper
77.50343933056907,0.17963016762549514,0.21183893084526062,97.11859528357374,proper
66.6555657068396,1.6343782806315093,0.3518410474061966,97.66848319939291,proper
85.64002299785548,0.39138718758760854,0.5955024510622025,95.85622824260399,needs_correction
76.59908664524072,1.989707204820902,0.6316416412591934,92.42390654204787,needs_correction
88.90867212031836,0.5715624689485274,0.5867212973535061,101.08074496932934,proper
83.44846390092671,2.8326183018962565,0.6716753393411636,98.19773072535823,proper
77.6504746986208,0.20796511335857903,0.20357736945152283,89.34885512217531,proper
56.97659788516614,1.0102235468198193,0.12603282928466797,96.1953909505491,proper
78.77427961971388,0.19840279563073052,0.21150332689285278,93.09841350635293,proper
87.70055206636138,2.8144650279052383,0.7646357417106628,95.28298744073483,proper
81.33279366521968,0.2935236301433053,0.802178792655468,93.80607060179223,proper
71.2310586165747,2.024432529593978,0.8198077082633972,90.38717264596245,proper
77.49543215512823,0.4030953777030392,0.591018944978714,90.67311912060819,proper
72.47429550777292,2.1859819083694267,0.8225530236959457,67.6635524216944,proper
80.81295883130656,0.2950327030250031,0.7943151965737343,68.33176071360859,proper
70.44012305576412,2.148382464889051,0.8034239560365677,58.75231008114932,proper
87.49826937591695,0.2793896267561478,0.7934707030653954,61.65476507805992,proper
71.05694927741983,2.0272879426485497,0.8146848827600479,57.524173680106976,proper
79.9303133477051,0.27856550463122554,0.7784588560461998,57.595514339921735,proper
68.92599102055124,1.7744312071375135,0.8167442828416824,59.02376011094001,proper
77.08249706673774,0.37144298670204756,0.6117255985736847,59.02685711761426,proper
71.16038274257303,2.077766249388523,0.8180384784936905,59.1269740657862,proper
79.37852587826788,0.2696530765329021,0.7763508856296539,56.40790991890081,proper
70.86436612608675,2.0008503355573133,0.8074455708265305,57.24348881566638,proper
78.54398777598811,0.25370398135334893,0.7699750885367393,57.17659095102475,proper
70.3167354437721,1.906732238391142,0.8001004010438919,57.266244823790785,proper
76.31810936238264,0.3720722718629088,0.6059534102678299,57.25540376555558,proper
70.39153586845627,1.99123556755286,0.8297538459300995,57.75633707718302,proper
79.25734625926938,0.2725476214864655,0.7990654930472374,54.64498850746583,proper
71.54165068759127,1.9648672911670821,0.8136439621448517,47.27619155864327,proper
77.19282416486368,0.38050543947329357,0.6310629844665527,47.252247420703476,proper
69.75209504392865,1.940901126186775,0.8278640508651733,45.593655371104774,proper
75.67429973843805,0.3979040899104264,0.5675864219665527,42.58176329778419,proper
75.40960551776827,2.18487485610891,0.8142539262771606,42.57649137188548,proper
74.52463656208151,0.22726462546165405,0.19434520602226257,36.78610320474539,proper
85.43917121215324,3.0308389329188983,0.7172518223524094,37.976820548430815,proper
74.36740554908997,0.21203914604983795,0.18901050090789795,37.85453074801632,proper
85.89204544751296,3.0545143516515934,0.7215362340211868,29.289591199728566,proper
67.51550664711505,0.10446024061993986,0.3462090492248535,31.561462882169106,proper
85.98587631142657,3.0331486873444975,0.7720131129026413,30.31686624931681,proper
78.57509563014058,0.4097385530518026,0.6209439635276794,29.568056857079135,proper
70.77202997255682,2.020227677665003,0.8370581567287445,29.715734784390744,proper
65.49509917028945,0.5333231299223863,0.6857978627085686,33.01534434734222,proper
68.31058856255576,1.9712478285704769,0.7623516991734505,34.391538448645754,proper
78.72369479123915,1.6485322110871077,0.11673012375831604,33.7616559148159,proper
75.62122512163936,2.590706508427485,0.7959238477051258,32.97865223998687,proper
71.53354281182085,0.16166344419868206,0.5733382403850555,28.297734581892556,proper
78.34957082472202,2.8638453613100543,0.8177794367074966,28.166440778355586,proper
52.688536466293726,0.5068859346677889,0.002778559923171997,43.29725731009812,proper
47.621510462527034,2.0305034162485596,0.13957275450229645,65.39422739233467,proper
86.3400706170082,0.5689905543184323,0.5822302922606468,70.38118415954321,proper
85.90044328115194,1.8756602750155946,0.8591544032096863,74.80272046254439,proper
57.93066257426369,0.22751019264334568,0.22243928909301758,82.33022332508507,proper
34.792470108232,1.8170434622224851,0.07689259946346283,130.74357960967342,proper
59.172305510208986,0.5542050510832944,0.18973398208618164,134.84810035976716,proper
67.88474783439278,1.7752276055554466,0.7898798137903214,135.2651454138277,proper
84.79909562251405,0.5804478593798129,0.2505474090576172,140.23206101661623,proper
56.04027949996599,1.0002004442777457,0.18049931526184082,148.326227959399,proper
87.29692006958652,0.5725560808998367,0.7440208196640015,154.60050388240978,proper
64.31585154778594,1.482269487175793,0.8386328890919685,156.36147244367794,proper
73.3264328510089,0.24085846916005096,0.2095930278301239,155.36647945745295,proper
79.5745203371428,2.524798879319428,0.6833597123622894,157.43873186004438,proper
85.70263918785625,0.5640877261024577,0.5435846820473671,163.36139500753748,proper
77.06168373174674,2.29070806831029,0.6947821974754333,163.82523145722232,proper
70.25639257052926,0.29562872892332864,0.16481369733810425,163.7086050035539,proper
78.05526069832257,2.4434801582220795,0.7203929126262665,158.8053107010604,proper
66.23204140743115,0.30662845115892035,0.013451695442199707,159.471364124913,proper
42.272888960581305,1.8861369382439213,0.043686643242836,178.61363534059643,proper
78.88836064834297,0.17738576719854257,0.27264949679374695,180.9444284574473,proper
39.467105076452626,1.7641352919502111,0.031573787331581116,202.0810830219804,proper
88.51305330164965,0.5783491004221434,0.5843230038881302,211.76180635844986,proper
88.95928724723015,1.901027138286774,0.867454320192337,224.44992839313753,proper
87.2529097468932,0.5726593201921895,0.5643513426184654,233.59860169891002,proper
89.15070328674302,1.8619332199677416,0.882005512714386,244.64919891078844,proper
88.3008681827031,0.5667178937147552,0.8646833598613739,252.45684376888377,proper
89.46506344250713,1.8605352525058734,0.8839429318904877,262.48812069442494,proper
73.49172925896754,0.26187282160249825,0.10687175393104553,262.56320526470677,needs_correction
63.85676519525649,2.0811915791127866,0.4101739376783371,263.167457392449,needs_correction
87.28312910377413,0.5667942788647208,0.5101118385791779,258.3754981013175,needs_correction
80.51463705866402,2.6053207531129585,0.6880406141281128,238.37577966186808,needs_correction
87.984946704715,0.5692783642022357,0.5661721378564835,239.84503599894506,needs_correction
89.72915012862484,1.8545895227010674,0.8691402077674866,243.40816973216423,needs_correction
85.17083609986835,0.5326867833148342,0.8507033139467239,238.2828095591619,proper
82.66133456536959,1.7033587353714088,0.8487083315849304,184.35699805713043,proper
84.80099897135729,11.127814667999782,0.017124444246292114,176.04784995989607,proper
57.66483635432617,2.127663901362588,0.05723625421524048,185.81254191329967,proper
81.83175231033292,0.36548244397758256,0.7581006586551666,0.0,needs_correction
71.24160241674457,1.1021068967253762,0.5366598516702652,28.037818692167317,needs_correction
84.33553894715637,0.38982769936759065,0.7365073338150978,32.207932905984144,needs_correction
71.78983273756857,1.105559082306153,0.530156746506691,34.275427852605354,needs_correction
84.88643980063578,0.4553321814711213,0.7526608109474182,36.62976627410718,needs_correction
71.4022092253088,1.1031486399935015,0.5238483846187592,38.16086289588548,needs_correction
82.9291711906888,0.3723841241557004,0.760430596768856,36.21141102650838,needs_correction
71.58409864505057,1.1601533111533309,0.5215068459510803,36.68481938984792,needs_correction
74.26496546016195,0.29582590280497967,0.6894405484199524,33.64240443057644,needs_correction
73.46247763585058,1.1597582650700546,0.46642425656318665,31.495752060960097,needs_correction
72.87044936835372,0.3777386836077767,0.522310882806778,29.89104810683499,needs_correction
77.74762701881043,1.1355158208379406,0.757118433713913,27.535166029497276,needs_correction
75.42924716191084,0.32802899184895773,0.653218075633049,25.50293100540081,needs_correction
80.17355734175932,1.1906546924330903,0.6762349307537079,24.603738609885767,needs_correction
73.17656828264064,0.3709691589220414,0.547370582818985,23.740624240789028,needs_correction
80.34120488916477,1.176992356632254,0.6802002191543579,23.132651425707447,needs_correction
75.75498496464188,0.31388345858532724,0.699834406375885,21.82310948323,needs_correction
69.83806180673864,1.091005998074999,0.5418328046798706,23.052640007862887,needs_correction
75.58372154905608,0.305699018161683,0.7061463370919228,21.863592599168378,needs_correction
70.37208137838887,1.113719768856488,0.5441460907459259,22.40840633346618,needs_correction
75.4695104580308,0.31110527883308314,0.6964872255921364,21.351843673292716,needs_correction
70.23339277709535,1.0917329023971765,0.5460160076618195,21.78826107047942,needs_correction
